Nombre del producto,Descripcion,Categoria,Precio de lista,Precio con descuento,Link del producto,Stock,Sku (codigo de referencia)
Tratamiento Capilar Elvive Óleo Extraordinario 100 ML,"Tratamiento Capilar Elvive Óleo Extraordinario 100 ML  Descripción: Una textura increíble, ligera, alquimia única de 6 extracto de óleos de flores preciosas, que logra una metamorfosis en cualquier tipo de cabello.  OLEO EXTRAORDINARIO TRATAMIENTO INTENSIVO ELVIVE LOREAL PARIS X 100 MLDescripción: Una textura increíble, ligera, alquimia única de 6 extracto de óleos de flores preciosas, que logra una metamorfosis en cualquier tipo de cabello.Atributos y Beneficios: 6 Óleos de Flores Preciosas. Dosis exacta de nutrición desde la raíz.Suavidad infinita. Brillo excepcional.Vitalidad deslumbrante.Aplicar 3 a 4 presiones en todo el cabello mojado o seco: Antes del shampoo para nutrir intensamente. Antes del brushing para proteger y suavizar. Como toque final para dar brillo y acción anti-frizz.",/Perfumería/Cuidado Capilar/Tratamientos Capilares/,1082.49,1082.49,https://www.hiperlibertad.com.ar/tratamiento-capilar-elvive-leo-extraordinario-100-ml/p,23,406331
Oleo Fructis Oli Repair 3 100 Ml,Oleo Fructis Oli Repair 3 100 Ml,/Perfumería/Cuidado Capilar/Tratamientos Capilares/,1016.49,1016.49,https://www.hiperlibertad.com.ar/oleo-fructis-oli-repair-3-100-ml/p,15,406328
Acondicionador Fructis Rizos Poderosos 350 Ml,Acondicionador Fructis Rizos Poderosos 350 Ml,/Perfumería/Cuidado Capilar/Acondicionadores/,442.49,442.49,https://www.hiperlibertad.com.ar/acondicionador-fructis-rizos-poderosos-350-ml/p,28,404197
Shampoo Fructis Rizos Poderosos 350 Ml,Shampoo Fructis Rizos Poderosos 350 ML,/Perfumería/Cuidado Capilar/Shampoo/,442.49,442.49,https://www.hiperlibertad.com.ar/shampoo-fructis-rizos-poderosos-350-ml/p,16,404196
Agua Mineral Sin Gas Nestlé 2.25 lt,Agua Mineral Sin Gas Nestlé 2.25 lt,/Bebidas/Aguas/Aguas sin gas/,127.49,127.49,https://www.hiperlibertad.com.ar/agua-mineral-sin-gas-nestl-2-25-lt/p,26,398433
Jabón en barra Protex Pro hidrata 125 Gr,Jabón en barra Protex Pro hidrata 125 Gr,/Perfumería/Cuidado Personal/Jabones/,149.99,149.99,https://www.hiperlibertad.com.ar/jabon-en-barra-protex-pro-hidrata-125-gr/p,66,398089
JABON SOLIDO PROTEX PRO HIDRATANTE 3 X 90 GR,JABON SOLIDO PROTEX PRO HIDRATANTE 3 X 90 GR,/Perfumería/Cuidado Personal/Jabones/,323.99,323.99,https://www.hiperlibertad.com.ar/jabon-solido-protex-pro-hidratante-3-x-90-gr/p,28,398088
Servilletas Felpita Disney Paq X 70 U.,Servilletas Felpita Disney Paq X 70 U.,/Limpieza/Papeles/Servilletas/,182.99,182.99,https://www.hiperlibertad.com.ar/servilletas-felpita-disney-paq-x-70-u/p,3,396908
Caramelos Halls mentho-lyptus 25 Gr,Caramelos Halls mentho-lyptus 25 Gr,/Almacén/Golosinas y Chocolates/Caramelos y Chicles/,81.49,81.49,https://www.hiperlibertad.com.ar/caramelos-halls-mentho-lyptus-25-gr/p,310,396841
Paño Ayudin Absorbente Para Baño,PANO AYUDIN BA�O XUND,/Limpieza/Accesorios de Limpieza/Paños Multiuso/,178.99,178.99,https://www.hiperlibertad.com.ar/pano-ayudin-absorbente-para-bano/p,4,395510
Ayudin Esponja Cuadriculada Doble 1 Und,Ayudin Esponja Cuadriculada Doble 1 Und,/Limpieza/Accesorios de Limpieza/Esponjas y Guantes/,122.49,122.49,https://www.hiperlibertad.com.ar/ayudin-esponja-cuadriculada-doble-1-und/p,602,395503
LUCC ARROZ D CARX1KG ARROZ DOBLE CAROLINA LUCCHETTI 1 KG,Arroz Lucchetti Doble Carolina 1Kg,/Almacén/Arroz y Legumbres/Arroz/,263.49,263.49,https://www.hiperlibertad.com.ar/arroz-lucchetti-doble-carolina-1kg/p,195,394832
Quitamanchas Polvo Vanish White Repuesto 450 g,Quitamanchas Polvo Vanish White Repuesto 450 g,/Limpieza/Cuidado de la Ropa/Quitamanchas/,566.49,566.49,https://www.hiperlibertad.com.ar/quitamanchas-polvo-vanish-white-repuesto-450-g/p,142,394336
Chalitas Sabor Queso Parmesano Sin Taac X 100 Gr CHALITAS QUESO PARMESANO,Chalitas Sabor Queso Parmesano Sin Taac X 100 Gr,/Almacén/Panificados/Tostadas y Grisines/,178.99,143.19,https://www.hiperlibertad.com.ar/chalitas-sabor-queso-parmesano-sin-taac-x-100-gr/p,31,393712
LUCC CODIT 3VEGX500G FIDEOS CODITO 3 VEGETALES LUCCHETTI X 500G,LUCC CODIT 3VEGX500G,/Almacén/Pastas Secas y Salsas/Fideos Guiseros/,185.99,185.99,https://www.hiperlibertad.com.ar/lucc-codit-3vegx500g/p,209,391588
Mermelada Light Cormillot 390Gr MERM LIGHT MEMBR CORMILLOX390GR,Mermelada Light Cormillot 390Gr,/Almacén/Desayuno y Merienda/Mermeladas y Dulces/,246.99,246.99,https://www.hiperlibertad.com.ar/mermelada-light-cormillot-390gr/p,19,391296
Crema Corporal St. Ives Avena y Karité 350 ml,"En St Ives, somos fanáticos de todo lo natural. Es por eso que nuestros productos están hechos con humectantes 100% naturales*, con ingredientes como los arándanos, la leche de coco y la avena. ¡St. Ives revitaliza tu piel, usala todos los días y descubrí una piel radiante!
Cubrí tu piel con la Crema Corporal de Avena y Karité para hidratar y aliviar la piel seca al instante. Hecha con humectantes 100% naturales* (*sustancias de origen natural), contiene avena y manteca de karité. 
La tradicional y saludable avena tiene muchos beneficios de su lado. No solo es súper hidratante, sino que también es calmante y suaviza la piel. Mientras que la manteca de karité tiene cualidades humectantes y relajantes de la piel. Además, actúa como antioxidante. 
Su fórmula, sin sensación grasosa, hidrata intensamente la piel y al mismo tiempo trabaja para restablecer su balance de humectación natural. Además, garantiza una humectación por 24 horas y es de rápida absorción.
Modo de Uso: Presiona el pump un par de veces para aplicar un poco de crema en tus palmas y repartila por todo tu cuerpo. Masajea suavemente en pequeños movimientos circulares. Úsala diariamente, el uso continuo mejora la humectación de la piel.  Aplícala todos los días para lograr la apariencia y sensación suave que tu piel se merece.  La crema es Libre de parabenos, está dermatológicamente probada.",/Perfumería/Cuidado de la Piel/Cremas Corporales/,478.99,478.99,https://www.hiperlibertad.com.ar/crema-corporal-st-ives-avena-y-karite-350-ml/p,17,390989
Hilo Dental cera mentolada GUM x 120m 1916 GUM 1916 HILO 129MTS,"Hilo Dental -Dental Floss - Cera Mentolada, 129m.",/Perfumería/Cuidado Oral/Accesorios Bucales/,358.99,358.99,https://www.hiperlibertad.com.ar/hilo-dental-cera-mentolada-gum-x-120m-1916/p,11,389290
MALTA EL POCILLO X 125 Gr,MALTA EL POCILLO X 125 Gr,/Almacén/Desayuno y Merienda/Cafés/,226.99,226.99,https://www.hiperlibertad.com.ar/malta-el-pocillo-x-125-gr/p,194,388875
GALL.AVENA/PSAS CACHAFAZX225G,Galletitas Cachafaz avena y pasas de uva 225 Gr,/Almacén/Desayuno y Merienda/Galletitas dulces/,242.99,242.99,https://www.hiperlibertad.com.ar/galletitas-cachafaz-avena-y-pasas-de-uva-225-gr/p,20,388465
Conitos Cachafaz 1 un CONITOS CACHAFAZ X1U,Conitos Cachafaz 1 un,/Almacén/Golosinas y Chocolates/Bombones/,144.99,144.99,https://www.hiperlibertad.com.ar/conitos-cachafaz-1-un/p,76,388462
Papas Mc Cain Estilo Casero Cong 720 grs,Papas Mc Cain Estilo Casero Cong 720 grs,/CONGELADOS/Papas congeladas/,499.99,499.99,https://www.hiperlibertad.com.ar/papas-mc-cain-estilo-casero-cong-720-grs/p,247,387764
PEPSI PET X 250ML,Gaseosa Pepsi cola 250 Cc,/Bebidas/GASEOSAS/COLA/,72.99,72.99,https://www.hiperlibertad.com.ar/gaseosa-pepsi-cola-250-cc/p,167,387407
Papel higiénico Felpita Hoja Simple 4 Un 80 Mt,"Papel higiénico Felpita Hoja Simple 4 Un 80 Mt  Papel higiénico Felpita Blanquisimo Blanquisimo y larguísimo  Felpita Blanquísimo es el papel higiénico compacto que dura más en rollos blancos hoja simple de 80 metros. Un producto en pura celulosa de un blanco superior, suave y resistente: una calidad reconocida y apreciada por los consumidores.Felpita es una marca de productos tissue de buena calidad que acompaña el consumidor en la vida cotidiana.",/Limpieza/Papeles/Papel Higiénico/,559.99,559.99,https://www.hiperlibertad.com.ar/papel-higienico-felpita-hoja-simple-4-un-80-mt/p,80,386836
Abrillantador Finish 400 ml ABRILLANTADOR FINISH X 400 Ml,Abrillantador Finish 400 ml,/Limpieza/Limpieza de Cocina/Detergentes/,1304.99,1304.99,https://www.hiperlibertad.com.ar/abrillantador-finish-400-ml/p,429,386804
VODKA SKYY INFUSIONS RASPBERRY 750 CC SKKY SAB RASPBERRY 750CC,VODKA SKYY INFUSIONS RASPBERRY 750 CC,/Bebidas/Bebidas Blancas y Licores/Bebidas Blancas/,1073.99,1073.99,https://www.hiperlibertad.com.ar/vodka-skyy-infusions-raspberry-750-cc/p,25,386643
Pan Hamburguesa Artesano Bimbo 4 un - 240 Gr,Pan Hamburguesa Artesano Bimbo 4 un - 240 Gr,/Almacén/Panificados/Pan para hamburguesas y panchos/,301.49,301.49,https://www.hiperlibertad.com.ar/pan-hamburguesa-artesano-bimbo-4-un-240-gr/p,31,386342
Pasta Dental en gel CLOSE UP Menthol Paradise 90 g,"La pasta dental en gel Close up Menthol Paradise acción profunda. Descubrí el poder de la nueva tecnología en gel para obtener un aliento más fresco, dientes blancos y una boca limpia y saludable. Fórmula con ingredientes de enjuague bucal con Active Zinc + Cristales Microshine = Hasta 12 h de aliento fresco* + Dientes blancos 
Contiene Sulfato de Zinc (‘Active Zinc’), un conocido agente antibacterial que ayuda a reducir el número de bacterias responsables por el mal olor de la boca, contribuyendo a una limpieza profunda y a mantener el aliento protegido hasta por 12 horas** 
Está clínicamente comprobado que la nueva fórmula revolucionaria:
•	Brinda un aliento fresco y duradero por hasta 12 horas luego del cepillado**.
•	Lucha contra las bacterias que causan el mal aliento.
•	Aporta beneficios similares a los de las pastas dentales a base de Carbonato de Calcio, que permiten obtener dientes más fuertes.

Además contiene Notas de Menta, Mentol y Menta verde con toque de Anís y vainilla. La refrescante combinación de mentol y hierbabuena, y sus notas frutales, van a hacer que desees que ese beso no termine nunca. ¡Acércate con Close Up! 

*Diferencia en la reducción del mal aliento luego de 4 semanas, comparado con una pasta dental sin zinc.
**La afirmación de Hasta 12 horas de aliento fresco se basa en un estudio in-vivo con reducción del mal aliento luego del uso regular durante 4 semanas.",/Perfumería/Cuidado Oral/Pastas Dentales/,291.99,291.99,https://www.hiperlibertad.com.ar/pasta-dental-en-gel-close-up-menthol-paradise-90-g/p,25,386259
DR. LEMON VODKA POMELO 1 LT,DR. LEMON VODKA POMELO 1 LT,/Bebidas/APERITIVOS/CON ALCOHOL/,458.99,285.3,https://www.hiperlibertad.com.ar/dr-lemon-vodka-con-pomelo-x-1-lt/p,77,386118
Queso Cheddar Adler Fetas 144 g,Queso Cheddar Adler Fetas 144 g,/QUESOS Y FIAMBRES/Quesos/Quesos semiduros/,434.99,434.99,https://www.hiperlibertad.com.ar/queso-cheddar-adler-fetas-144-g/p,147,386115
HELADERA ELECTROLUX DF3500G NO FROST,"Heladera no frost Electrolux 303 lts DFN3500P 303 plata - Características principales:<BR><BR>* Con un bello diseño en color plata, refleja su gran calidad ya conocida por la marca, y podemos ver que no se limita a su exterior, pues en su interior cuenta con la perfecta distribución de sus espacios, adornados por sus estantes de vidrio templado.<BR>* Cuentan con un borde antiderrames, así como contenedores en la parte inferior para frutas y verduras.<BR>* La parte del congelador se encuentra dividida por dos estantes y posee un compartimento extra frio, que mantiene la temperatura 2° C menor que el resto de la heladera.<BR>* Tiene una capacidad total de 303 litros distribuidos entre parte superior y la parte inferior de la heladera, que le permiten tener suficiente espacio para sus alimentos y bebidas.<BR>* Gracias a su clase A en clasificación energética y a su sistema no frost, el consumo de energía es realmente bajo y sin la molesta formación de escarcha en el congelador, brindándole una perfecta distribución de humedad y temperatura.",/Electrodomésticos/HELADERAS Y FREEZERS/HELADERAS NO FROST/,149099.0,126734.15,https://www.hiperlibertad.com.ar/heladera-no-frost-electrolux-303-lts-dfn3500p-303-plata/p,2,386106
Heladera no frost Electrolux 265 lts DFN3000B blanca,"Heladera no frost Electrolux 265 lts DFN3000B blanca - Características principales:* Tamaño perfecto para espacios reducidos.* Combina funcionalidad con tamaño compacto, brindando practicidad y comodidad en tu día a día.* Se ajusta a tus necesidades gracias a su balcón deslizante y removible, y a su cajón de frutas y verduras con apertura diferenciada.* Además, sus estantes removibles de vidrio templado anti derrames, facilitan el proceso de limpieza.* Cuenta con un compartimiento extra frío en la heladera, un espacio dedicado para acelerar el enfriamiento de tus alimentos.* Su freezer cuenta con Ice twister, que permite obtener el hielo de una forma más cómoda.",/Electrodomésticos/HELADERAS Y FREEZERS/HELADERAS NO FROST/,136499.0,116024.15,https://www.hiperlibertad.com.ar/heladera-no-frost-electrolux-265-lts-dfn3000b-blanca/p,3,386103
Toallitas Humedas Hipoalergenicas Q Soft X 50 Cu,Toallitas Humedas Hipoalergenicas Q Soft X 50 Cu,/Bebés y Niños/PAÑALES Y TOALLITAS HÚMEDAS/TOALLITAS HÚMEDAS/,303.49,303.49,https://www.hiperlibertad.com.ar/toallitas-humedas-hipoalergenicas-q-soft-x-50-cu/p,234,385704
Galletas Grandiet De Cereales Inflados Con Sal 100 Gr,Galletas Grandiet De Cereales Inflados Con Sal 100 Gr,/Frutas y Verduras/Frutas/Frutas empaquetadas/,109.99,109.99,https://www.hiperlibertad.com.ar/galletas-grandiet-de-cereales-inflados-con-sal-100-gr/p,352,385348
Vino Blanco Dulce Marló 750 cc,Vino Blanco Dulce Marló 750 cc,/Bebidas/Vinos y Espumantes/Vino Blanco/,525.49,525.49,https://www.hiperlibertad.com.ar/vino-blanco-dulce-marl-750-cc/p,642,385058
Mila Paty Cong 4 100 gr PATY MILA 4 X 100 G,Mila Paty Cong 4 100 gr,/CONGELADOS/Hamburguesas y milanesas/,779.99,779.99,https://www.hiperlibertad.com.ar/mila-paty-cong-4-100-gr/p,54,385052
Jabón en Barra Baby Dove Humectación Enriquecida 75 g,"Protege delicadamente la piel de tu bebé con el jabón en barra Baby Dove, desarrollado exclusivamente para el cuidado de su piel.  La piel del bebé es un 30% más delgada que la de un adulto, de modo que no es una sorpresa que sea más vulnerable al daño y la sequedad. Su barrera cutánea es más débil también, lo que hace que la piel pierda humectación hasta cinco veces más rápido que la de un adulto. A diferencia de los jabones regulares para bebé**, el jabón en barra Hipoalergénico Humectación Enriquecida  está enriquecido con ¼ de crema humectante y pH neutro que ayuda a proteger la piel del bebé frente al resecamiento y posibles irritaciones.
Además, tiene una fragancia que ha sido desarrollada especialmente para piel del bebé. Hecho con nutrientes esenciales de origen natural que ayudan a proteger la barrera de la piel de tu bebé y a mantener la humectación.
El jabón hipoalergénico fue testeado por oftalmólogos, dermatólogos y pediatras. Con el jabón en barra Baby Dove Humectación Enriquecida podés disfrutar del especial momento del baño con tu bebé y asegurarte de que su piel recibirá el cuidado que se merece. *ácido esteárico y ácido palmítico  *Jabones en barra comunes sin nutrientes esenciales de la piel.",/Bebés y Niños/HIGIENE Y SALUD/PARA EL BAÑO/,151.99,151.99,https://www.hiperlibertad.com.ar/jabon-en-barra-baby-dove-humectacion-enriquecida-75-g/p,10,384562
ESPUMANTE DADÁ Nº 7 PASSION MARACUYÁ 750CC,ESPUMANTE DADÁ Nº 7 PASSION MARACUYÁ 750CC,/Bebidas/Vinos y Espumantes/Espumantes/,934.49,934.49,https://www.hiperlibertad.com.ar/espumante-dada-n-7-passion-maracuya-750cc/p,9,384088
Cabo Task Metalico Azul,Cabo Task Metalico Azul,/Limpieza/Accesorios de Limpieza/Palas y Cabos/,238.49,238.49,https://www.hiperlibertad.com.ar/cabo-task-metalico-azul/p,64,381341
Limpiador Para Vidrios Procenex 420 Ml LIMP.PROCENEX VIDRIOS DP 420ML,Limpiador Para Vidrios Procenex 420 Ml,/Limpieza/Limpieza de Cocina/Limpiadores/,92.49,92.49,https://www.hiperlibertad.com.ar/limpiador-para-vidrios-procenex-420-ml/p,91,381328
Shampoo TRESEMME Liso Keratina 200 ml,"Shampoo diseñado para tener un cabello más suave y con control del frizz 48 horas.
La exclusiva fórmula del shampoo TRESemmé Liso Keratina con menos sulfato limpia delicadamente el cabello para dejarlo suave y brillante, ayudando a prolongar el cuidado para un cabello aún más manejable.  Con el uso de la línea Liso Keratina experimente un cabello con frizz controlado de larga duración como recién salido de la peluquería.
El efecto para que tu pelo luzca saludable y fuerte.                                                                                                                                                                                                                                      
La Keratina es el principal componente de la estructura del cabello. Es una proteína con alta afinidad al cabello, conocida por reforzar la fibra capilar, mejorando el brillo, además de cuidar de los cabellos. En cuanto a la Perla Hidrolizada, es conocida por contener aminoácidos y minerales, con propiedades de hidratación y acondicionamiento. Estos dos componentes hacen que sea el Shampoo correcto para obtener un pelo liso y sin frizz.
Para su aplicación: Primero, aplica el producto sobre el cabello húmedo y masajear suavemente el cuero cabelludo y las raíces con las puntas de los dedos hasta formar espuma. En segundo lugar, presiona suavemente el shampoo desde la raíz hasta las puntas y enjuagarlo por completo. Por último, aplica el Shampoo y peina tu cabello con tus productos TRESemmé preferidos.",/Perfumería/Cuidado Capilar/Shampoo/,300.99,300.99,https://www.hiperlibertad.com.ar/shampoo-tresemme-liso-keratina-200-ml-2/p,1,378619
"Amargo Manzana Cero Termina 1,35 lt","Amargo Manzana Cero Termina 1,35 lt",/Bebidas/APERITIVOS/SIN ALCOHOL/,263.99,239.99,https://www.hiperlibertad.com.ar/amargo-manzana-cero-termina-1-35-lt/p,609,376503
GALLETAS RELLENAS PITUSAS VAINILLA X 300 Gr,GALLETAS RELLENAS PITUSAS VAINILLA X 300 Gr,/Almacén/Desayuno y Merienda/Galletitas dulces/,243.99,243.99,https://www.hiperlibertad.com.ar/galletas-rellenas-pitusas-vainilla-x-300-gr/p,333,376473
Barra Quitamanchas Gigante 75 G,Barra Quitamanchas Gigante 75 G,/Limpieza/Cuidado de la Ropa/Quitamanchas/,135.99,135.99,https://www.hiperlibertad.com.ar/barra-quitamanchas-gigante-75-g/p,113,376105
SUAVIZANTE ECOVITA BOSQ DP 900,SUAVIZANTE ECOVITA BOSQ DP 900,/Limpieza/Cuidado de la Ropa/Suavizantes/,192.99,192.99,https://www.hiperlibertad.com.ar/suavizante-ecovita-bosq-dp-900/p,68,375128
Pomada Cobra Marron 30gm 3en1,Pomada Cobra Marron 30gm 3en1,/Limpieza/Calzado/Pomadas/,274.99,274.99,https://www.hiperlibertad.com.ar/pomada-cobra-marron-30gm-3en1/p,3,374426
Postre Royal Light Chocolate 50 Gr,POSTRE ROYAL LIGHT CHOCX50G,/Almacén/Para preparar/Postres/,120.99,120.99,https://www.hiperlibertad.com.ar/postre-royal-light-chocolate-50-gr/p,72,373211
PROT ALWAYS INVISIBLES X30UN. TOALLAS FEMENINAS ALWAYS ULTRAFINO INVISIBLES X 30 U,PROT ALWAYS INVISIBLES X30UN.,/Perfumería/Protección Femenina/Protectores Diarios/,316.49,316.49,https://www.hiperlibertad.com.ar/prot-always-invisibles-x30un/p,2,370357
